Updated at,item_number,item_name,revision,procurement_type,unit_of_measure,category_name,lifecycle_phase,vendor,Product Alias,Parent Product LPN,Parent Product Name,CM,Product Usage per ESS,Flat Qty,Sourcing Flat Qty
08-04-2026,10-004856,CAP CER 10UF 25V X7S 0805,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,4,0
08-04-2026,10-004809,"Wire Harness,Inverter,Home Controller",4,OTS,Each,Part,In Production,A//Avalon,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-004806,"Wire Harness, Inverter, Filtered AC Jumper",4,MTS,Each,Part,In Production,A//Avalon,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-004734,"Wire Harness,Inverter,Nano-fit",2,MTS,Each,Part,In Production,A//Avalon,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003940,22 µF ±20% 25V Ceramic Capacitor X7R 1210 (3225 Metric) AEC-QAEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-003940,22 µF ±20% 25V Ceramic Capacitor X7R 1210 (3225 Metric) AEC-QAEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003885,"Antenna Box, Top, Maximizer",6,MTS,Each,Part,In Production,"A//Fictiv, A//Blovelight",Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-004553,"Inverter Aesthetic Cover Sub Assembly, LRG, Right Panel, Suede",7,MTS,Each,Part,In Production,A//JPOND,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-004532,DIODE GEN PURP 100V 300MA SOD123,1,OTS,Each,Electrical Components,In Production,P//Diodes Incorporated,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-004532,DIODE GEN PURP 100V 300MA SOD123,1,OTS,Each,Electrical Components,In Production,P//Diodes Incorporated,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-004444,"Screw, M5x13, BHT, Flanged, DP, T25",1,OTS,Each,Part,In Production,A//Pencom,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,11,11
08-04-2026,10-004444,"Screw, M5x13, BHT, Flanged, DP, T25",1,OTS,Each,Part,In Production,A//Pencom,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,14,0
08-04-2026,10-003366,RES 0.03 OHM 1% 1/2W 1206,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-003366,RES 0.03 OHM 1% 1/2W 1206,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003072,CAP CER 33NF 1000V C0G 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,9,9
08-04-2026,10-003072,CAP CER 33NF 1000V C0G 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,9,9
08-04-2026,10-002923,CAP CER 1UF 450V X7T 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,9,9
08-04-2026,10-002923,CAP CER 1UF 450V X7T 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002923,CAP CER 1UF 450V X7T 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,9,9
08-04-2026,10-002923,CAP CER 1UF 450V X7T 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,6,6
08-04-2026,10-002923,CAP CER 1UF 450V X7T 2220 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,6,0
08-04-2026,10-002887,CAP CER 120PF 50V C0G/NPO 0603,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,6,6
08-04-2026,10-002887,CAP CER 120PF 50V C0G/NPO 0603,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-003532,RES SMD 100K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,9,9
08-04-2026,10-003532,RES SMD 100K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,9,0
08-04-2026,10-003494,CAP CER 6800PF 50V X7R 0805,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,14,14
08-04-2026,10-003494,CAP CER 6800PF 50V X7R 0805,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,14,14
08-04-2026,10-002605,TVS DIODE 5VWM 12VC SOD323 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-002605,TVS DIODE 5VWM 12VC SOD323 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-002475,CAP CER 5600PF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,5,5
08-04-2026,10-06908A,DIODE SCHOTTKY 100V 1A SOD123HE,1,OTS,Each,Electrical Components,In Production,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,1,1
08-04-2026,10-06908A,DIODE SCHOTTKY 100V 1A SOD123HE,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,9,9
08-04-2026,10-06908A,DIODE SCHOTTKY 100V 1A SOD123HE,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-06908A,DIODE SCHOTTKY 100V 1A SOD123HE,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-06707C,"Heat Sink Prepared for Integration with Enclosure, Type C",1,MTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-002244,"Bus Bar, Neutral, Bridge",5,MTS,Each,Part,In Production,A//Avalon,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-005046,"ESS Foot Bracket Asy, Even, Type 3",2,MTS,Each,Part,In Production,A//JPOND,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,1,0
08-04-2026,10-005046,"ESS Foot Bracket Asy, Even, Type 3",2,MTS,Each,Part,In Production,A//JPOND,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,1,0
08-04-2026,10-003810,"Screw, Sheet Metal, M3x8mm, Steel, ZiNi Plated",1,OTS,Each,Part,In Production,A//Pencom,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-004344,"Inverter Aesthetic Cover, Access Door Back, Dual Magnet, Plastic",4,MTS,Each,Part,In Production,A//JPOND,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004343,"Inverter Aesthetic Cover, Access Door Front, Dual Magnet, Plastic, Suede",5,MTS,Each,Part,In Production,A//JPOND,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-06717A,MOSFET N-CH 30V 4A SOT23F,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-06717A,MOSFET N-CH 30V 4A SOT23F,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-06717A,MOSFET N-CH 30V 4A SOT23F,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,10-004578,RES 75 OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,4,4
08-04-2026,20-06545A,Inverter EMC Filter Type B,1,MTS,Each,PCB,In Production,A//Sunshine PCB Group,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003606,"Label, MAC Address, Maximizer",4,MTS,Each,Part,In Production,A//Stephen Gould,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,40,40
08-04-2026,10-000615,FERRITE BEAD 1.5 KOHM 0603 1LN AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,6,6
08-04-2026,10-000615,FERRITE BEAD 1.5 KOHM 0603 1LN AEC-Q,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,11,11
08-04-2026,10-000615,FERRITE BEAD 1.5 KOHM 0603 1LN AEC-Q,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,12,12
08-04-2026,10-000615,FERRITE BEAD 1.5 KOHM 0603 1LN AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-000616,RES SMD 330K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,11,11
08-04-2026,10-000616,RES SMD 330K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,9,9
08-04-2026,10-000616,RES SMD 330K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,11,11
08-04-2026,10-000616,RES SMD 330K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-000630,1 x 4 Black Rectangular Power Connector,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-000614,DIODE SCHOTTKY 20V 500MA SOD123,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,8,8
08-04-2026,10-000614,DIODE SCHOTTKY 20V 500MA SOD123,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,4,4
08-04-2026,10-000614,DIODE SCHOTTKY 20V 500MA SOD123,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-000614,DIODE SCHOTTKY 20V 500MA SOD123,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,8,8
08-04-2026,10-000614,DIODE SCHOTTKY 20V 500MA SOD123,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,3,3
08-04-2026,10-005302,"Exhaust Duct,Inverter,With Foam",2,MTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,PS-000018,"Powder Coat, Lunar Blue",4,OTS,Each,Product Specification,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-005412,"Thermal Pad, Silicone with Fiberglass, 5W/m-K",1,OTS,Gram,Part,In Production,A//Singleton,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,7,0
08-04-2026,10-004078,"Silicone, Closed-Cell Foam, 9.7 psi, UL 94V-0",2,OTS,Gram,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,9,0
08-04-2026,10-001918,CAP 3.3F 3V .075 OHM,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,7,7
08-04-2026,10-001918,CAP 3.3F 3V .075 OHM,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,3,3
08-04-2026,10-002175,"ASSY, ENCLOSURE TOP, BRIDGE",13,MTS,Each,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-003846,"Nano-Fit Receptacle Housing, TPA Capable, 2.50mm Pitch, Dual Row, 10 Circuits, Black,",1,OTS,Each,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-003798,MicroTPA CONN HEADER VERT 10POS 2MM,1,OTS,Each,Part,In Production,A//Molex,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,90-005375,"ESS Ground Mount Parts, Boxed",1,MTS,Each,Top Level Assembly,In Planning,,Ground Mount,90-005375,"ESS Ground Mount Parts, Boxed",Sienna,1,1,0
08-04-2026,10-003525,CONN HEADER SMD 10POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003837,"Connector, Socket, WAGO, 4 POS, SMT",2,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-003837,"Connector, Socket, WAGO, 4 POS, SMT",2,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002594,"CONTACT, OUTER SOCKET, MATE-AX, RTK 031, TE",2,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,0
08-04-2026,10-004136,Bridge Enclosure Shim Washer with Adhesive Backing,2,MTS,Each,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-004861,"VersaBlade Hybrid Plug Housing, 1 Circuit, Positive Lock, Natural",1,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004761,"Connector, 4p, 10mm Pitch Mini-Fit Sr., Single Row",1,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-000787,"Nano-Fit Receptacle Housing, TPA Capable, 2.50mm Pitch, Dual Row, 6 Circuits, Natural",1,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,0
08-04-2026,10-002700,THERMISTOR NTC 60OHM 4000K,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-001388,CONN HEADER SMD 3POS 2.54MM,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-001709,RES 0.003 OHM 1W 0805 WIDE,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-001140,RES SMD 499K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-004048,CAP FILM 0.068UF 20% 1KVDC RAD,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-002340,MOSFET N-CH 650V 16A TO252-3,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-002340,MOSFET N-CH 650V 16A TO252-3,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-004592,CAP FILM 0.015UF 10% 310VAC RAD,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-004592,CAP FILM 0.015UF 10% 310VAC RAD,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-002615,IC EEPROM 512KBIT I2C 1MHZ 8SOIC,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002615,IC EEPROM 512KBIT I2C 1MHZ 8SOIC,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-002493,XTAL OSC XO 32.768KHZ SMD,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002462,TVS DIODE 5VWM 8.5VC TSOT26,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002320,"Trans Voltage Suppressor Diode, 260W, 5.2V V(RWM), Unidirectional, 2 Element, Silicon",1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-000550,FIXED IND 4.7UH 4.5A 26 MOHM SMD,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-000550,FIXED IND 4.7UH 4.5A 26 MOHM SMD,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001672,RELAY GEN PURPOSE SPDT 10A 12V,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-001672,RELAY GEN PURPOSE SPDT 10A 12V,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-001672,RELAY GEN PURPOSE SPDT 10A 12V,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-001319,IC REG LIN POS ADJ 200MA TSOT23,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-001319,IC REG LIN POS ADJ 200MA TSOT23,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-001319,IC REG LIN POS ADJ 200MA TSOT23,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-004491,BS10-473 Male Thread Ball Stud,1,OTS,Each,Part,In Production,A//Pencom,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,3,0
08-04-2026,10-004491,BS10-473 Male Thread Ball Stud,1,OTS,Each,Part,In Production,A//Pencom,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004491,BS10-473 Male Thread Ball Stud,1,OTS,Each,Part,In Production,A//Pencom,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,0
08-04-2026,10-004491,BS10-473 Male Thread Ball Stud,1,OTS,Each,Part,In Production,A//Pencom,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,3,0
08-04-2026,10-002909,TVS DIODE 7VWM 10VC 0402 AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002917,FIXED IND 220UH 8.8A 36.45 MOHM AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-002917,FIXED IND 220UH 8.8A 36.45 MOHM AEC-Q,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002917,FIXED IND 220UH 8.8A 36.45 MOHM AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-000695,IC MCU 32BIT 200KB FLASH 64LQFP,1,OTS,Each,Electrical Components,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-003374,CONN HEADER SMD 14POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-003374,CONN HEADER SMD 14POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003374,CONN HEADER SMD 14POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,30-07320F,Maximizer 2.0 PCBA,3,MTS,Each,PCBA,In Design,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,1,0
08-04-2026,10-08450A,"Butyl Pad, Snapnrack, 3.05IN X 2.32IN x 0.25IN",1,OTS,Each,Part,In Production,A//SnapNrack Solar Mounting Solutions,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,0
08-04-2026,10-08339A,PC Cover 2,1,OTS,Each,Part,In Design,A//ACE Battery,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,0
08-04-2026,10-07240A,"SCREW, M5-0.8X12, PAN HD, T25, SEALING, STL+ZNNI",5,MTS,Each,Assembly,In Production,A//Unisteel,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,24,24
08-04-2026,10-07240A,"SCREW, M5-0.8X12, PAN HD, T25, SEALING, STL+ZNNI",5,MTS,Each,Assembly,In Production,A//Unisteel,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,24,0
08-04-2026,10-08000A,"Spring Pin, Slotted, M5 X 20, 420 SS",1,OTS,Each,Part,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,0
08-04-2026,10-07895A,ENDPLATE,2,MTS,Each,Part,In Design,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,4,0
08-04-2026,10-004151,RES 27K OHM 1% 1/10W 0603 AEC-Q,2,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-004151,RES 27K OHM 1% 1/10W 0603 AEC-Q,2,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003693,RES 107 OHM 1% 1/16W 0402,2,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-003189,RES 200K OHM 5% 1/2W 1210 AEC-Q,2,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
