shipment_number,shipped_date,ship_to,packing_slip_number,po_number,po_line_number,customer_part_number,pallet_id,serial_number,quantity,lot_code,master_carton_id,source_file,source_file_id,source_file_version,_id,_db_created_at,_db_modified_at,source_file_timestamp
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE263202183,1,,P:90-07125AR:03S:SIE263202183,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128286,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE263202181,1,,P:90-07125AR:03S:SIE263202181,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128287,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900413,1,,P:90-07125AR:03S:SIE262900413,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128288,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE263202184,1,,P:90-07125AR:03S:SIE263202184,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128289,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900401,1,,P:90-07125AR:03S:SIE262900401,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128290,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900404,1,,P:90-07125AR:03S:SIE262900404,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128291,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900403,1,,P:90-07125AR:03S:SIE262900403,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128292,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900408,1,,P:90-07125AR:03S:SIE262900408,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128293,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900409,1,,P:90-07125AR:03S:SIE262900409,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128294,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE262900407,1,,P:90-07125AR:03S:SIE262900407,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128295,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE263202179,1,,P:90-07125AR:03S:SIE263202179,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128296,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608065,P:90-07125AR:03S:SIE263202187,1,,P:90-07125AR:03S:SIE263202187,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128297,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202219,1,,P:90-07125AR:03S:SIE263202219,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128298,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202171,1,,P:90-07125AR:03S:SIE263202171,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128299,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202217,1,,P:90-07125AR:03S:SIE263202217,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128300,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202216,1,,P:90-07125AR:03S:SIE263202216,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128301,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202206,1,,P:90-07125AR:03S:SIE263202206,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128302,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202169,1,,P:90-07125AR:03S:SIE263202169,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128303,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202170,1,,P:90-07125AR:03S:SIE263202170,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128304,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202196,1,,P:90-07125AR:03S:SIE263202196,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128305,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202198,1,,P:90-07125AR:03S:SIE263202198,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128306,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202200,1,,P:90-07125AR:03S:SIE263202200,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128307,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202218,1,,P:90-07125AR:03S:SIE263202218,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128308,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202172,1,,P:90-07125AR:03S:SIE263202172,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128309,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202195,1,,P:90-07125AR:03S:SIE263202195,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128310,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202197,1,,P:90-07125AR:03S:SIE263202197,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128311,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608066,P:90-07125AR:03S:SIE263202215,1,,P:90-07125AR:03S:SIE263202215,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128312,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900397,1,,P:90-07125AR:03S:SIE262900397,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128313,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900390,1,,P:90-07125AR:03S:SIE262900390,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128314,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900391,1,,P:90-07125AR:03S:SIE262900391,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128315,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202220,1,,P:90-07125AR:03S:SIE263202220,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128316,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202174,1,,P:90-07125AR:03S:SIE263202174,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128317,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900396,1,,P:90-07125AR:03S:SIE262900396,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128318,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202178,1,,P:90-07125AR:03S:SIE263202178,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128319,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202176,1,,P:90-07125AR:03S:SIE263202176,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128320,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900392,1,,P:90-07125AR:03S:SIE262900392,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128321,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202212,1,,P:90-07125AR:03S:SIE263202212,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128322,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900395,1,,P:90-07125AR:03S:SIE262900395,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128323,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202177,1,,P:90-07125AR:03S:SIE263202177,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128324,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE262900393,1,,P:90-07125AR:03S:SIE262900393,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128325,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248520,PO-US-08932,,90-07125A,202608067,P:90-07125AR:03S:SIE263202173,1,,P:90-07125AR:03S:SIE263202173,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128326,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
