"serial_number","shipped_date","shipment_number","ship_to","packing_slip_number","po_number","po_line_number","customer_part_number","pallet_id","quantity","lot_code","master_carton_id","source_file","source_file_timestamp","_db_created_at","_db_modified_at"
P:10-00522ER:01S:SIE262603961,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607293,1,,P:90-06831ER:01S:SIE262811667,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603962,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607293,1,,P:90-06831ER:01S:SIE262811668,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603963,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603968,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607293,1,,P:90-06831ER:01S:SIE262811666,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603970,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603976,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704313,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603978,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603979,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607282,1,,P:90-06831ER:01S:SIE262704433,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603980,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603981,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704319,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603982,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603988,2026-08-06 17:00:00,SFOHOUT 00052757,,93248523,PO-US-09166,,10-00522E,2026080612,1,,P:90-06831ER:01S:SIE263009616,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522ER:01S:SIE262603990,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811661,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603993,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603995,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704369,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603996,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603999,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811647,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604000,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704319,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604002,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704313,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604003,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604006,2026-07-30 17:00:00,SFOHOUT00052412,,93248460,PO-US-09166,,10-00522E,2026073021,1,,P:90-06831ER:01S:SIE263009554,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522ER:01S:SIE262604008,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811630,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604009,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811646,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604014,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704377,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604017,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704385,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604018,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811662,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604020,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604021,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704318,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604022,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704411,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604023,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704313,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604024,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704319,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604025,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607293,1,,P:90-06831ER:01S:SIE262811666,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604038,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811628,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604039,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704409,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604040,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704369,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604043,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704319,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604045,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607293,1,,P:90-06831ER:01S:SIE262811667,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604555,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704372,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604558,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811660,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604562,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604580,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604589,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604598,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604614,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704372,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604617,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704369,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604618,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704373,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604625,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811659,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604629,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811644,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604634,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811660,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604637,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604639,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704460,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604653,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704409,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604667,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604671,2026-07-30 17:00:00,SFOHOUT00052412,,93248460,PO-US-09166,,10-00522E,202607311,1,,P:90-06831ER:01S:SIE263009577,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522ER:01S:SIE262604673,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811629,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604678,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704313,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604685,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704410,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604691,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604699,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604704,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811659,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604708,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604709,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604732,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704372,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604733,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604734,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604737,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704460,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604738,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607289,1,,P:90-06831ER:01S:SIE262704448,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604750,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811659,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604755,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704284,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604769,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704372,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604771,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604775,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811661,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604782,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811660,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604788,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811661,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604790,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704303,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604794,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811661,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604797,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704370,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604800,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704284,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604802,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811659,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604812,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811644,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604817,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704409,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262604818,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811659,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
